"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2851799"
"SRR19423166","normal",6.00522731607742,4.02950404963429,2.13858011845572,2.86561387387027,1.74600954946087
"SRR11563538","tumor",6.55950696013429,2.66930600737286,2.094303145232,2.07251837631138,1.38266517744616
"SRR11563539","tumor",7.03954878719568,2.5692207829275,2.23766526027538,2.37678894153493,1.55572598688827
"SRR19423194","tumor",6.11715166852617,2.78937331742003,2.26050798175859,1.69871458877567,1.62316339136839
"SRR11563540","tumor",7.43607425915213,2.60335190695962,2.02138016075619,2.07485605789553,1.36947749144423
"SRR19423150","normal",5.79095257496561,3.95964630839055,0.638370700805023,2.73479956633459,0.970353636283056
"SRR11563547","tumor",6.4894825264771,3.06722580252674,2.30574921573451,2.35486276139236,1.40374047883674
"SRR11563510","tumor",5.45424585568756,3.09855653443174,1.97502129354727,1.88011663869608,1.32938643132745
"SRR11563464","normal",6.45915898883023,3.27477720478222,2.01126143613623,1.94189315262585,1.33951841525022
"BL5","normal",5.68791784969435,4.63204509203326,0.914182858362984,2.04853213733298,0.588103252602587
"SRR19423202","tumor",5.72200663354191,3.40483638650203,1.95588758225181,2.13749361292458,2.0804516540095
"SRR19423191","normal",6.14967857146518,2.91530811646332,2.10689388730967,3.53110288505284,0.7571555270432
"SRR19423177","normal",5.38113227649243,2.64198427434855,1.77962376398834,2.05550455400075,0.98624342651268
"SRR11563526","normal",6.01562400913988,3.00579648239842,2.01639084698088,2.77202517159423,1.37496931371735
"SRR11563529","normal",5.87172217011351,2.84294525712591,1.95142247752918,2.53515341829258,1.3819956929229
"SRR19423199","normal",6.15317645477353,2.99475406739289,2.30801687846198,3.28294144431543,0.808088344825615
"SRR19423116","normal",5.80536876495743,2.19775809235048,2.90271642509098,2.69092488933889,1.94234393969501
"SRR19423130","tumor",5.21072249088977,2.37099083707116,2.18303397141532,1.99764247262389,1.32010653191203
"SRR11563524","normal",5.13941805123651,2.53043568940088,1.96234192637306,2.5788349231041,1.35573801765973
"SRR19423156","tumor",5.70484878080425,3.32539241113749,0.911247696723782,2.03898361613471,0.807524892788123
"SRR11563470","normal",7.14728263039516,3.00653417399424,1.92364810269194,2.10353220048131,1.34717278692375
"SRR19423122","tumor",5.2213166980451,2.35693306341554,1.60661074933901,0.877077636787468,0.881598303560504
"SRR19423187","tumor",5.45792429778063,3.76533756485577,2.48291386261772,3.07513615012722,1.39487335914709
"SRR19423185","normal",5.90580643094392,4.5772122261288,0.734260982559915,2.57849957992493,1.62836043431244
"SRR11563522","normal",5.87777181325213,2.86809482972798,2.14657725827482,2.03949057888661,1.40184992195747
"SR3","tumor",5.91981561079303,2.82449288003101,2.31839026514632,2.51914753717264,1.53349437615533
"SRR19423168","normal",6.09763735213005,4.06948510359441,2.23709561082083,2.70339166947964,1.11364904361995
"SRR11563491","tumor",5.66225223809995,3.0703340307089,1.92612519195685,1.90431652953622,1.34724278076961
"SRR19423148","tumor",5.33061428695764,2.22986536357073,1.57737808831117,1.31191850738274,1.25913093839951
"SRR19423169","normal",6.01379094652925,4.04981905731231,2.03691307915627,2.92768386006508,1.34536943706179
"SRR11563472","normal",6.55584848919419,3.3383463694523,2.14185572611233,3.44531328774419,1.34684200593834
"SRR11563507","tumor",4.59084810904767,2.51119270765848,1.88331941648211,2.45342279388386,1.33444504061062
"SRR19423189","tumor",5.29562426434946,3.82808628151111,2.68029115183468,3.21390760629839,1.84494094862079
"SRR19423178","tumor",5.44178316385946,2.47990228271647,2.18746672952463,1.7691898504712,1.77109627641408
"SRR11563501","tumor",5.23742315320486,2.78398833977149,1.87834209878186,1.82614263324816,1.33455280022081
"SRR19423154","tumor",5.62530375505448,3.36713754802865,0.0695055931051158,2.22144522594822,1.19899936108939
"SRR11563545","tumor",5.8555398308434,2.1802519787698,1.98207917745168,1.94909928232887,1.38516579691595
"SRR19423193","normal",6.19502771678478,2.91285492976338,2.55346818019681,3.65780471658344,0.77195195685819
"SRR11563476","tumor",4.81195986954383,3.22542195698467,2.04929171197839,1.98677595081716,1.38127424268292
"SR1","tumor",6.02297208660402,2.67801263133727,2.20185486716113,2.67651940360781,1.45278815853535
"SRR11563479","tumor",5.25662418167399,2.74790322241126,1.99984813908722,2.0328930855004,1.32617387750225
"SRR19423195","tumor",6.13369220671987,2.71229037928714,2.47035527150613,1.37874681522523,1.54294368294916
"SRR11563498","tumor",6.73466558922219,3.09170090098601,1.91363710248428,1.84537813425847,1.32498986717275
"HR4","normal",5.84401958013983,3.52073298598238,2.18770205364906,2.42107886247051,1.83489896376832
"SRR19423129","normal",5.73580876403471,2.96534174410928,2.48753162405039,2.71056787463497,0.854293200962963
"SRR11563542","tumor",4.50065095900737,2.39490821852137,1.90140707011882,1.96732824573826,1.34300426386036
"AR5","tumor",5.64789422106444,3.45103896717853,2.43220104930077,3.00117923822374,1.66151447161833
"SRR11563534","tumor",5.16012967179439,2.65912754679875,2.06236596215997,2.16836280881055,1.39949401735122
"SRR19423149","tumor",5.32024952799407,2.2750321701798,1.58315399799609,1.29073106376308,1.28194056765619
"SRR11563477","tumor",6.084083477785,3.23637199055928,2.04406698945864,2.07679050117148,1.35888323667939
"SRR19423197","tumor",6.14796962586554,2.68210499147081,2.22351836557305,1.75671367548983,1.62622614182307
"SRR19423201","normal",6.28988715119454,2.88838937363424,2.57651365033643,2.9709838002096,2.14455394272142
"SRR19423196","tumor",6.14490923794997,2.7207070035003,2.52879390480729,1.70447909038915,2.14969071988517
"AR3","tumor",5.39466801214198,1.98400961012017,1.49788474504578,2.20477520999598,1.85706923209468
"HR1","normal",6.0564350651478,2.96941864025803,2.45292463457154,2.33935888760136,1.43195065285863
"SRR19423165","tumor",5.44762984470553,2.18662636568897,2.40610786003982,1.86796736822595,1.33811231319351
"SRR19423146","tumor",5.30289058495892,2.24933648553484,1.64108825216255,1.44175533003253,1.25849451218671
"SRR19423128","normal",5.74059859562076,2.81076880044078,2.63998834883706,2.45314232279596,1.94754503186322
"SRR11563463","normal",6.81698125435512,3.31028217781878,1.93060378481571,1.96345993994546,1.33984022640842
"SRR11563490","tumor",5.74792091449104,2.76162836704968,1.86861737553855,2.82639172164972,1.34413938978197
"SR2","tumor",5.78295059747216,2.418377719833,2.11121915571243,2.35663304042065,1.26431628608799
"SRR11563537","tumor",4.92157534338479,2.71360737282716,2.09635409404327,2.02082916896479,1.39426081013428
"SRR19423176","normal",5.44074170547949,2.6803098096507,1.80261448039695,2.54401204572725,1.2110206747654
"SRR19423123","tumor",5.26329159537396,2.08428898331118,1.49264108947376,1.04719967533329,1.0041612433109
"SRR19423138","tumor",5.41502159336657,2.44478811910798,1.78835847853745,1.8641238145985,2.03083848608504
"SRR11563535","tumor",6.52606080473055,2.48131251355129,1.95914233455849,1.98969183656245,1.35225246973102
"SRR11563473","normal",5.54479670726354,2.49301817116272,1.95260807243683,2.46281103744935,1.3283931396256
"SRR11563478","tumor",4.23876776524138,2.87561382107708,1.97400762768659,2.88339468616117,1.33690668116875
"SRR19423125","tumor",5.33127382649697,2.17030634259711,1.55204215598868,0.90041006460575,0.760243017748953
"SRR11563468","normal",5.61998953207482,3.39678856551192,2.0091857510227,2.22313302314599,1.33538371919501
"BR4","normal",5.26935826087537,2.2879013830284,1.5015006315098,1.537906416068,1.68128467336398
"SRR11563469","normal",7.09675940866616,2.75256942550874,1.94064784934798,2.18562265254628,1.33434756032114
"SRR19423133","tumor",5.17894444667048,2.32830772705077,2.4062396499228,2.07524976780761,1.22375820646097
"SRR19423127","normal",5.89327722664541,2.71664243307813,2.62899864360757,3.02058204313076,1.24764711198137
"SRR11563502","tumor",6.46950918949103,3.00314864482437,1.88714956498117,2.01751340414643,1.32544061275415
"SRR19423190","normal",6.11456501819097,2.98927638172796,2.31462614603571,3.59127177989909,0.160159699482112
"SRR19423198","normal",6.1800708243089,2.95205562368626,2.53514804963151,3.34308898413408,2.00830110228048
"SRR11563541","tumor",5.99127554959366,2.31423557126469,1.96920248557667,2.01954152171758,1.44987291917651
"SRR11563544","tumor",6.00235688134247,2.33887421812598,1.96219932004099,1.91593719969485,1.35767625177461
"SRR11563509","tumor",4.48411309369198,2.72164168010531,1.9432745886959,1.77887355382301,1.33717140651991
"SRR11563505","tumor",5.86624865508687,3.23357234422379,1.91913364214288,1.82107859498339,1.34535180625753
"SRR19423171","tumor",6.30453516742951,3.41219945730993,2.89745066321245,3.08905566295635,1.71941192728083
"SRR11563527","normal",6.16270748581826,2.97306723539993,2.00931441837379,2.4217953575875,1.35368174447216
"SRR11563533","normal",6.64276808946484,2.86052770897006,1.9362891796219,2.61617171225196,1.37175748099535
"SRR11563475","normal",5.91974278613417,2.92003017247401,1.89954768575957,3.036341044283,1.33588107753125
"BL6","normal",5.83610616102923,4.24227380638561,1.30364201833535,2.14377052392573,1.30730940049289
"SRR11563489","tumor",5.1113631168602,3.14259442953801,1.96912492952665,4.1872348650885,1.35771921210791
"SRR19423205","tumor",5.61384826414076,3.43921885522085,1.59565781436077,2.48381479201193,1.62844051610666
"SRR19423145","normal",6.24017721580726,3.01916468043658,1.43754954270527,2.78369304344519,1.94761207825784
"SRR19423118","normal",5.71267369530759,2.25453900814852,1.91748540533367,2.64887049606457,1.45727010622295
"SRR19423170","tumor",6.29167962606652,3.45905803871936,2.41962968442835,3.11778473099434,2.17895799005514
"SRR19423163","tumor",5.36569224418076,2.15078198629268,2.66261961836251,1.82844788171697,1.51158952552752
"SRR11563532","normal",6.54807935585191,2.42004986267773,1.97267240888208,2.71134105123126,1.35184277475691
"SRR11563484","tumor",6.00385706383893,3.16720082000216,1.99235554461997,1.96605414642947,1.32688162969174
"HR5","normal",5.97710218481308,2.21101691922385,1.58872742911083,2.09876041285777,1.45644034436806
"SRR11563500","tumor",5.92498533034317,2.64797221337485,1.97177593975592,2.22214081037062,1.35139217840833
"SRR19423155","tumor",5.59550846929409,3.29625939276869,0.436146405989682,2.0425434677327,1.47990731003537
"SRR11563492","tumor",5.69398095568267,3.45389010097951,1.99806158486791,2.95173024085806,1.36029516635066
"SRR19423179","tumor",5.29892393340269,2.34861019964184,2.23303015521247,1.29886959122061,1.63405558374645
"SRR19423114","normal",5.84188771987414,2.32827866723199,2.72639963578035,2.20338125419969,1.20600457765931
"SR4","tumor",5.86688976370079,3.00233758727383,2.15693217078325,2.31683650097708,1.53380974939056
"SRR19423174","normal",5.39190463264836,2.71587068486266,2.16347440891034,1.96065052806485,0.971005360264644
"SRR19423159","normal",5.55046394773997,2.65206017225375,2.34084897725325,1.61390019367236,0.160159699482112
"SRR19423115","normal",5.82491640369342,2.18914773368002,2.75013515717242,2.4552817084793,1.56776305146654
"SRR19423188","tumor",5.23873872149059,3.85568788518078,2.66565891471102,3.24026848820383,1.56848751306349
"SRR19423134","normal",5.88687716056336,2.83078739341936,1.54545048518972,2.16805823480478,1.10708150519878
"SRR11563530","normal",6.62939502458477,2.89118453209965,1.97028489372058,2.7275674010573,1.35649453432037
"SRR11563465","normal",6.11592680824762,3.33176780430537,1.9860250179961,2.08996041288147,1.33626268210151
"SRR11563480","tumor",5.52253262605089,3.30386148680286,1.96275258842266,1.92811956223972,1.32931376704387
"AR4","tumor",5.42914910959002,3.13075950801752,2.13184861174344,2.56045052178106,1.13423355708574
"SRR11563508","tumor",4.61913065474996,3.2156492694662,1.94751460552252,1.71959662911491,1.3335183404061
"SRR19423153","normal",5.86628588970575,4.03794803115741,0.234028554997744,2.44551615837831,1.73867091370867
"SRR11563531","normal",6.58312432556515,2.97891661173667,1.96102876660093,3.16953083088899,1.3420194009032
"SRR19423186","tumor",5.21166068932296,3.76257711324034,2.56395739466095,3.23184139219926,0.959877299208484
"SRR19423157","tumor",5.57648234248778,3.32340235306898,0.717490069751147,1.95600984545384,1.71401421709553
"SRR11563493","tumor",5.51025627944025,3.63726027076904,2.08790799943213,2.39464851725146,1.39050540432769
"SRR11563474","normal",5.37088607463925,2.50036718463062,1.91952958683849,2.30311551906489,1.32897944692382
"SRR19423147","tumor",5.35910776271172,2.21652040136336,1.54615813520741,1.27537750810298,1.44174143870127
"SRR19423119","normal",5.6555163110489,2.28663043527052,1.8670609103956,2.61058825479662,1.76859390672068
"SRR19423182","normal",5.87854537955325,4.61879534375014,1.26387575241898,2.12033510665945,1.98426054463131
"BR1","normal",5.80435799232959,3.52024890700632,2.4754273481693,2.55195051567952,1.95329670322994
"SRR11563525","normal",6.50532297703047,2.60615672481395,1.95279014032571,2.44723118213923,1.34992013549587
"SRR19423144","normal",6.08468013678787,3.03081352916693,1.14639137442649,2.82190921673313,2.15992687467038
"SRR11563486","tumor",4.54833503131942,3.10518555700372,2.00054123544782,2.11326387853404,1.34098242435916
"SRR19423142","normal",6.18016417712465,2.90280960033716,1.29197534389716,2.95295917327309,1.75131860890203
