"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.131631","piR.hsa.138412","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2826866","piR.hsa.2826956","piR.hsa.2831324","piR.hsa.2833690","piR.hsa.2838249","piR.hsa.2851625","piR.hsa.2851799"
"CHTN_sample185","normal",6.2929056792907,3.45035820226903,5.68983049086285,5.39268897862245,1.805347974994,2.66430731231127,0.617626270356968,0.64470373300445,1.82664473143883,4.26947904166914,1.60324933652088,3.66362451389246,1.13468374412464
"CHTN_sample004","tumor",5.46041023323644,3.42966317693458,4.85712034767533,4.55997883543494,1.94134907813127,2.44584516054412,1.19702996941149,1.31272582114098,2.11000134958311,3.43623164312061,1.88663977871076,2.83123637252422,1.64697778279863
"CHTN_sample013","tumor",5.29599067385898,0.729600149695126,4.69263287479001,4.39549136254962,1.81545684670835,2.28426086928648,1.93821633172908,2.02801664711205,1.9025255972213,3.27157414020485,1.67914021923407,2.66685074882764,1.6180865316474
"CHTN_sample154","normal",6.39871409810521,3.25343419646818,5.79565550162481,5.49851398938442,1.54597185535722,2.45607857504892,0.849455058221027,0.83672890682216,1.53694991934781,4.37534555509573,1.31350846140774,3.76942463868595,1.01541973739911
"CHTN_sample135","normal",6.0683058832035,4.50063332019198,5.46518907916704,5.16804756692664,1.93977719599483,3.65289438209819,1.76824481105661,1.840904224871,1.94676487864289,4.04473352316657,1.67224524709354,3.43904551980374,1.26694646064645
"CHTN_sample117","normal",5.70480837217374,2.82131942994318,5.10160087870696,4.80445936646656,1.99333646802641,3.26691136013198,1.30548092137598,1.31424728595136,2.04574132959115,3.68091839884744,1.82237290582903,3.0755933363395,1.60670828825763
"CHTN_sample025","tumor",6.12561152108063,3.18632049163914,5.52250623897374,5.22536472673334,2.14740728455969,-1.37683506842053,1.45176315502473,1.42629627024757,2.1947074375884,4.10207950808329,1.97135425265577,3.4963453984535,1.498908104288
"CHTN_sample054","tumor",5.70494967232701,2.34862232600332,5.10174222090685,4.80460070866645,2.52587043198857,1.92225903272649,1.80715181298589,1.83564542276316,2.5965540805823,3.68105984627342,2.37323228798129,3.07573461547885,1.95824300952065
"CHTN_sample022","tumor",6.64334481441552,0.729600149695126,6.04031847764336,5.74317696540296,2.71206360659379,1.59606078753876,1.16708913740238,1.15698573675971,2.89257821986229,4.62008921780639,2.66927269044958,4.014039228348,0.597112827753649
"CHTN_sample091","normal",5.40261614547182,0.729600149695126,4.79930365024248,4.50216213800209,2.03991507175657,2.46725637721077,1.42044220520727,1.49536047454384,2.13183020509425,3.37835834402477,1.90847086369288,2.77345358296191,1.33685806799489
"CHTN_sample165","normal",6.23009948023506,3.01034150666373,5.62701357985596,5.32987206761556,1.07239605951367,2.39490620096083,0.888952989162547,0.936614285308528,0.832468634397742,4.20663533478593,0.560494226422167,3.60082366944211,0.755247367143394
"CHTN_sample112","normal",5.56320433696643,3.91135284222415,4.95995157290215,4.66281006066176,1.84658578332489,4.34954727472055,1.25941897322845,1.37337477382877,1.89815048397102,3.53915578959718,1.67476454885126,2.93401192556331,1.15132353144661
"CHTN_sample127","normal",5.86901709336285,3.0096153981838,5.26585466452985,4.96871315228945,2.02505207214026,1.61156690481518,1.66179940107086,1.78599377429793,2.08455018212648,3.84528495478677,1.86118594961327,3.23977953450422,1.53565229845984
"CHTN_sample089","normal",5.62603858138784,4.13300341414701,5.02280669853004,4.72566518628965,1.69597534834111,3.61148706310116,1.14514165569123,1.20946525378742,1.7922598887537,3.60206317903053,1.56885969833735,2.99683573458508,1.44542677320951
"CHTN_sample035","tumor",5.7445739079826,0.729600149695126,5.14137801609241,4.84423650385201,2.5486570688037,1.84914887363418,2.0886731972121,2.02883344848217,2.63327047025291,3.72072456981649,2.40995096582754,3.11535307389786,1.87185398136158
"CHTN_sample040","tumor",5.6690307205231,0.729600149695126,5.06581238715271,4.76867087491232,2.28478509825846,1.93957459162128,1.92141082526934,1.80200966690534,2.26907301094882,3.64510277877194,2.04572662484349,3.03982110217832,1.65504138721909
"CHTN_sample114","normal",6.39704914771356,4.67605657287333,5.79399030351498,5.49684879127458,1.8369832446821,4.76687474299402,0.394283651944107,0.362816579948858,1.97567556325736,4.3736797373678,1.74310873683495,3.76775981212576,1.28331722660589
"CHTN_sample030","tumor",5.84859745956528,0.729600149695126,5.24542982148187,4.94828830924148,2.21238594251875,2.50920365814714,2.01621647708681,2.06895697945308,2.23505202106637,3.82484707697681,2.01170258728802,3.2193625043355,1.56074332209808
"CHTN_sample012","tumor",5.5072624009868,3.67482693966882,4.90398990894304,4.60684839670265,2.5082507626251,-1.37683506842053,1.749141733156,1.55171863274761,2.65729943566685,3.48314474474517,2.43398138388489,2.87807984835701,1.83143267561604
"CHTN_sample031","tumor",5.4454538344881,3.69426981679237,4.84215822260629,4.54501671036589,1.89420619033088,3.55945560165438,1.7444706539543,1.83779788028103,1.85298079647775,3.42125518304737,1.62958896460688,2.81628283529283,1.57048323421925
"CHTN_sample122","normal",5.49101038735336,3.66840640236617,4.88773195399246,4.59059044175207,1.77422497059132,3.19883973004916,1.42605523730704,1.47916640881847,1.70486539484489,3.46687191747899,1.48145224709939,2.86183080375401,1.21347999470332
"CHTN_sample116","normal",6.16336606784582,2.25990901311046,5.56026802371871,5.26312651147832,2.05086019017289,3.12760398776802,1.01663754834885,0.919172262095596,2.01887850294893,4.13985939992652,1.79550708132126,3.53409632726932,1.55227411927916
"CHTN_sample066","tumor",6.33173158003646,0.729600149695126,5.72866268479642,5.43152117255603,1.90646661025968,2.73378272073304,0.980441299730696,1.03188482212479,1.93401156349673,4.30832697750242,1.71063012387237,3.70244726880925,1.37372177931466
"CHTN_sample179","normal",6.67640178292001,2.97999638551902,6.07337923094778,5.77623771870739,1.49083580625843,1.58020789970786,1.27070007221099,1.25434460061539,1.53357756620852,4.65315943690375,1.31013548957396,4.04709430477749,0.940101501870521
"CHTN_sample187","normal",6.09732037700502,4.54787617519141,5.48735739871587,5.19021588647547,2.42725292943137,2.96060397102945,1.66200742731451,1.70664895079825,2.35101985910872,4.06691318772323,2.12215103985752,3.4612070379173,1.56631349677916
"CHTN_sample095","normal",5.63524960387053,3.06694421888855,5.03202067322459,4.73487916098419,2.04103744498785,2.34126993451632,1.45395488137935,1.4531123479305,2.0637056001417,3.61128454254075,1.84033913670266,3.00604528167116,1.74322871535478
"CHTN_sample098","normal",6.07662133119964,2.94591673883597,5.47350624031385,5.17636472807345,2.53534183066485,1.54405746103522,1.87789733840646,1.92114318470929,2.62081811159002,4.05305497027991,2.39749784052687,3.44736011148918,1.59354436192029
"CHTN_sample073","tumor",5.26807623726192,0.729600149695126,4.66470575762035,4.36756424537996,2.4170819742711,2.57638387633826,1.82056175594825,1.80769082382531,2.41444374750731,3.24361527114001,2.19110927662419,2.63894264819928,1.9980361617458
"CHTN_sample069","tumor",5.25819656695599,0.729600149695126,4.65482151379266,4.35768000155226,2.32460209794468,2.52817671648264,1.88396281746411,1.93697926826084,2.36536561992839,3.23371957496095,2.14202731847922,2.62906526306742,1.68101168088977
"CHTN_sample160","normal",5.09586389164825,2.9434963594258,4.49240684044712,4.19526532820672,2.08158409100505,-1.37683506842053,1.46451678141601,1.4936589939477,1.99268579675488,3.07109954284592,1.76931137346144,2.46677355566965,0.781979247170994
"CHTN_sample081","normal",5.23389699882074,5.11354874631981,4.63051050262374,4.33336899038334,2.0724418917278,2.829713372005,1.59272449397596,1.65400839893297,2.00227477206343,3.20937990899883,1.77890145679427,2.60477141241014,1.51448741546381
"CHTN_sample087","normal",6.12503546302541,2.96775011447898,5.52193006835088,5.22478855611048,2.02376954276508,2.6301065710987,1.2570397823141,1.31840348484277,2.01060653941453,4.10150305584877,1.78723417830693,3.4957693966656,1.70485287345227
"CHTN_sample037","tumor",5.5501923669318,0.729600149695126,4.94693511221789,4.64979359997749,2.3365328656414,-1.37683506842053,1.4559311477932,1.45449437691857,2.48022147215326,3.52612808871617,2.23394212677636,2.92100219969174,1.25439618844567
"CHTN_sample008","tumor",5.50579032855269,0.729600149695126,4.90251730232675,4.60537579008635,2.07463937587378,-1.37683506842053,1.28166016024905,1.21559314386411,2.0732732985593,3.48167080097575,1.84990786489496,2.87660804286868,1.53744058647791
"CHTN_sample053","tumor",5.86221299044827,4.5235083113175,5.25904883762774,4.96190732538734,1.77730046319614,2.37181561689241,1.64788243447667,1.60989525328638,1.84644184574911,3.83847481409127,1.60406296889717,3.23297629325591,1.36597511836286
"CHTN_sample194","normal",6.14754043992915,4.97508543880377,5.52966709551728,5.23252558327688,1.97748148364961,2.86018999331992,1.46740177101546,1.47388130939369,2.04526435216739,4.10924385108554,1.82189587587436,3.50350416475013,0.821183959963428
"CHTN_sample134","normal",5.73852631277206,4.61594217895616,5.13532868611534,4.83818717387495,1.34630559470043,3.95139103136963,1.43184503208755,1.3710870620792,1.26908862536544,3.71467089856577,1.0455909079521,3.10930634569753,1.5105529148094
"CHTN_sample107","normal",5.77070106090228,4.95244978962416,5.16751254420632,4.87037103196592,1.57766229875034,3.82452328370362,0.333031490372648,0.367742578089427,1.6098278355276,3.74687755414628,1.38639925043375,3.14147654078126,0.997818945154009
"CHTN_sample159","normal",6.15082992835306,2.1702217090584,5.54772951114907,5.25058799890868,2.35512852079227,0.118780963602007,2.27500588963323,2.32158988000498,2.39846766215376,4.1273149507321,2.17513196491116,3.52156137397817,1.62085658997571
"CHTN_sample152","normal",5.604797985515,3.12163222578802,5.0015591902768,4.70441767803641,2.06406619824675,1.45681972293496,1.82445245693846,1.81546526300138,1.99908497914734,3.58079837012629,1.77571129647038,2.97559859321605,1.90947768425906
"CHTN_sample086","normal",5.58046218098542,0.729600149695126,4.97721528342996,4.68007377118957,2.00396858501048,0.831393115733765,1.60112613688978,1.54922584428242,2.08307423047926,3.55643418386173,1.85970984152528,2.95126683782284,1.5131420497744
"CHTN_sample048","tumor",5.69453592228445,2.91271323890031,5.09132535607426,4.79418384383386,2.34419484287552,2.39098720148154,2.00467839854592,1.99700599633847,2.47508504549419,3.6706351863077,2.25175505524371,3.06532242213287,1.54102391931521
"CHTN_sample017","tumor",5.10290399392006,0.729600149695126,4.49945078190319,4.20230926966279,2.49000242590967,3.13550109242808,2.09485024339629,2.11084508757542,2.65202447733726,3.07815310060694,2.42870610964745,2.47381173991828,1.92958909486565
"CHTN_sample064","tumor",5.06761091068704,0.729600149695126,4.46413817732713,4.16699666508673,1.99014720441919,1.60067612953712,1.78364445968656,1.82246206018596,1.98878787195219,3.04279159805304,1.76541299519964,2.43852840926441,1.62247418048622
"CHTN_sample144","normal",6.13173273171681,3.87095236972176,5.5286286417594,5.23148712951901,1.82855531165655,2.72476513803799,1.43991251852805,1.51853399491201,1.48032979289757,4.10820489327526,1.25687766564023,3.50246601318901,1.67717231573524
"CHTN_sample056","tumor",5.79623650524535,3.72968306608026,5.19305501284408,4.89591350060368,2.39853862881813,2.08110817175452,1.69670073182462,1.7102712971559,2.4784972696968,3.77243760044048,2.25516752358243,3.16700847442564,1.76329906276695
"CHTN_sample168","normal",6.66245311834929,4.48097441767661,6.05942898459559,5.76228747235519,0.923479348645046,3.81410919763607,0.811270913722566,0.738273931615551,1.01504862906227,4.63920523452785,0.791481662555198,4.033146430963,0.378286976140127
"CHTN_sample103","normal",5.73717516830353,3.62131130983562,5.13397715263162,4.83683564039123,2.40160717477315,1.85713541505149,1.82721556526053,1.8033388303431,2.44345526462814,3.71331839156335,2.22012297124821,3.10795539565263,1.86693045211494
"CHTN_sample024","tumor",5.53530682181259,0.729600149695126,4.93204435764978,4.63490284540938,2.18878569981163,1.39119410461196,1.6159503539345,1.71838574917002,1.97806477046153,3.51122429455912,1.75468863709415,2.90611925793033,1.54572129710041
"CHTN_sample163","normal",6.12140257329762,4.0983046791568,5.51829646722305,5.22115495498265,1.99044608287957,3.35885831958841,1.73054580810707,1.78111658326448,1.95056879921276,4.09786767500129,1.72718938139594,3.49213686253339,1.3199140764688
"CHTN_sample148","normal",5.91135022274222,5.87323173845916,5.30819826043502,5.01105674819463,2.13210422990352,4.01926801364007,1.17863750304291,1.23000731874041,2.25718457652181,3.8876547396668,2.03383713719126,3.28210743256107,1.42191351501356
"CHTN_sample104","normal",5.73415419713704,4.12417159609091,5.13095530977697,4.83381379753658,1.56399739834176,3.50956072267682,1.54044483072486,1.52078919143016,1.53570293412133,3.71029436728589,1.27321656390681,3.10493486014166,1.43630737264118
"CHTN_sample177","normal",5.84614913917314,0.729600149695126,5.24298086932543,4.94583935708504,1.21223156763136,-1.37683506842053,0.335260985253631,0.338676339270942,1.21461670408136,3.82239654398228,0.991105583008047,3.21691449970328,0.59475055508496
"CHTN_sample123","normal",5.92646350336886,3.72035199535283,5.32331517163518,5.02617365939479,2.34436945990914,3.14878408513876,1.5440754737136,1.51086546331606,2.21081240179771,3.90278073493681,1.98746073244466,3.29721889855484,1.67604632757546
"CHTN_sample084","normal",5.91808294788912,4.32213595980495,5.3149326097251,5.0177910974847,1.91274899665961,3.13053520189623,1.27632973650396,1.33427378986748,1.56440052535015,3.89439315274509,1.34096402663991,3.28883934593012,1.27436722050454
"CHTN_sample027","tumor",5.11893904379897,4.40283293398978,4.51549447589922,4.21835296365883,1.93672499534224,4.13792891487631,1.4223145936024,1.42005291073546,1.846860091997,3.09421844572527,1.62346744039787,2.48984247123077,1.43569640265924
"CHTN_sample044","tumor",5.34707253878166,2.36433200894063,4.74373704708588,4.44659553484548,2.62630576118187,1.76599449817488,1.88198665246209,1.84069582496362,2.63818308054424,3.3227341662844,2.41486387595059,2.71792146736673,1.92981971848892
"CHTN_sample005","tumor",5.21440410095401,0.729600149695126,4.61100822202841,4.31386670978801,1.65380759575479,3.03551885204809,1.13183924516138,1.14562036029076,1.63026777996934,3.18985413201558,1.40684263998112,2.58528320252284,1.29727026266923
"CHTN_sample072","tumor",4.85923006745348,0.729600149695126,4.25562690138876,3.95848538914836,2.23103720889613,1.40204730242826,2.34563506416334,2.31989598646199,2.27656094018158,2.83395352226437,2.0532152110513,2.23021272098791,1.52992616099511
"CHTN_sample142","normal",6.22521220114698,4.76503817799538,5.62212543865479,5.3249839264144,2.38211353008615,2.8603114231499,1.29028438942055,1.31353372984955,2.22301326205484,4.2017450369708,1.99966272473803,3.59593682129654,1.03947959971452
"CHTN_sample085","normal",5.70861361935685,4.04262468706488,5.10540725614301,4.80826574390261,1.76638091031496,2.47748677570527,1.14947021969017,1.16706781230852,1.81632003795043,3.68472760485552,1.59292322037916,3.07939801864781,1.31221731533428
"CHTN_sample175","normal",6.29440068996564,2.87907279947021,5.69132574841091,5.39418423617052,1.55293624365866,2.35388647550252,1.08713241531079,1.07153852106047,1.58688399105439,4.27097491675689,1.32439798675344,3.6651194011614,0.550487047872142
"CHTN_sample146","normal",5.22238993611981,0.729600149695126,4.61899792324266,4.32185641100226,1.69521707593549,2.37487992776324,1.64214250631593,1.64470319655934,1.69388629973007,3.19785351474742,1.47047144265154,2.5932671060671,1.47201400366272
"CHTN_sample057","tumor",5.02951081170479,0.729600149695126,4.42601621603539,4.12887470379499,1.80274778841971,2.3808732828212,1.61197031771066,1.33579329149734,1.67026424827019,3.00461487104897,1.40050880391696,2.40043923203521,1.58668086591763
"CHTN_sample036","tumor",5.16435312300448,3.02499309990389,4.56093229741448,4.26379078517409,2.45439774707052,2.01663535573804,1.66291184826768,1.68143182495266,2.12821987256238,3.13971573178421,1.90486016577394,2.535244688585,1.72612525882026
"CHTN_sample136","normal",5.9499932413897,4.08537575617494,5.34685045394999,5.04970894170959,1.77989254251478,3.32331279962698,1.81643476777435,1.81894470373378,1.66007406728685,3.92632988942477,1.43665382651463,3.3207458654082,1.3093890618199
"CHTN_sample108","normal",5.16154142708426,3.72922428999935,4.55811916266986,4.26097765042946,2.11580917649064,3.84579147561551,1.04820600842462,1.18316879382489,2.2286213328088,3.13689899352782,2.00527131121169,2.53243371152518,1.42987965906069
"CHTN_sample171","normal",6.50265302378942,4.80431680565988,5.89960910289401,5.60246759065362,1.37903169718521,3.10837644193233,0.240368859693304,0.317364676452416,1.16745858688786,4.47933586348111,0.943935257155649,3.87335622813281,0.971441472417246
"CHTN_sample009","tumor",0.357307350078373,0.729600149695126,-0.310141118303361,-0.607282630543757,-3.87709902973857,-1.37683506842053,-4.62141813845835,-4.46502412679592,-3.84955407650153,-1.91240090183446,-4.11363439419673,-2.24128476700685,-4.80786489562058
"CHTN_sample079","normal",6.16456556759712,2.01972434171185,5.5614677489781,5.2643262367377,2.21852413633714,1.78552708729727,1.47420502761736,1.46915168117263,2.23221148329333,4.14105968932726,1.99480815599574,3.53529571429837,1.2622946331781
"CHTN_sample133","normal",5.86924667143955,5.40916613850752,5.26608430057145,4.96894278833105,1.37965049895633,4.41523879342265,0.914956498441818,1.05081331927649,1.4441449522534,3.84551473586876,1.2206856830864,3.24000908360944,0.986225046641107
"CHTN_sample050","tumor",5.69052179673913,3.48150706271118,5.08731002119896,4.79016850895856,2.56076443125468,2.50014135062934,1.77000148595603,1.82648843144008,2.62397133144413,3.66661682491714,2.38742578999299,3.06130890097941,1.69011825734851
"CHTN_sample131","normal",5.90865625761878,3.54676392422396,5.30550364237323,5.00836213013284,1.73854573093802,2.56830183526804,1.46976887524785,1.47810485170319,1.69735781186502,3.88495848787357,1.47394349729602,3.27941379378816,1.42612122001501
"SRR19423172","tumor",6.25714298125545,3.52975067006074,5.63845543669737,5.33076644399809,2.58303539842547,3.18884641755807,1.97636606085663,2.01547819464554,2.74813054621148,4.65089672337699,2.68091560298302,3.5652572935761,1.89819669574062
"SRR19423192","normal",6.09690130454207,2.92552486087089,5.51928215070965,5.22576617684837,2.55628180576166,3.67924803472329,2.20371454284545,1.90688978885771,2.50266259009951,2.88042604330089,2.15556396221849,3.63012259932882,0.757371841981643
"HR2","normal",5.77348792248704,3.14879403206522,5.16925553222806,4.87211401998767,2.10729876052369,2.76496967829264,1.39137989710495,1.20833091790014,2.05758469795503,3.74783904244326,1.85882730419189,3.14361598704317,1.10383567249798
"SRR19423183","normal",5.91222161497034,4.51362833107402,5.33547066624467,5.03486228489111,1.31474145128186,2.42284798988345,0.205895380780534,0.393845392150682,-0.118079364307183,3.95482847022578,0.182048001953005,4.00098265223996,2.0414914168757
"SRR11563488","tumor",6.41580234691366,3.26071048135087,5.83529935377795,5.60823882612194,2.1302452102178,2.44258677414855,2.76076497396836,2.77585116698269,2.16272926764087,4.48982342144177,1.92732693127616,3.91174060937051,1.42800120655412
"SRR19423131","tumor",5.19831063193647,2.39045589644766,4.6013321785562,4.30120922167669,2.26478084119023,2.09286431489104,1.51276747425801,1.35578213343946,2.60502259430712,2.88042604330089,2.58942069630623,2.99027860271183,1.31591041270817
"SRR11563481","tumor",6.59612710015926,3.22212056132475,6.0175293708297,5.80026705390681,1.90347652780055,2.57675861843468,1.45228191528857,1.44627365923226,1.89286447592395,4.68526595118639,1.68145822359751,4.04647557883926,1.33337807631879
"SRR19423203","tumor",5.54960444459114,3.50150762225251,4.93309311440759,4.63957714054632,2.0080412743184,2.68113789220222,1.99896469678085,2.186914708151,2.14211063379825,3.50019091726914,2.16440445413516,3.27278693938813,1.61921381257704
"SRR19423200","normal",6.14592348092751,2.9610829251414,5.57863221057085,5.28511623670957,2.0729886377587,3.22624996351771,2.36646646443939,1.79759561118773,2.11087838092425,4.88836036609433,1.93948460422798,4.07503513171127,2.13422956824397
"SRR19423166","normal",6.00522731607742,4.02950404963429,5.41080270591368,5.1096304940203,2.13858011845572,2.86561387387027,0.816428026668269,0.839134432345034,2.25779138629345,3.98548043681052,2.38630681045335,3.45747600548097,1.74600954946087
"SRR11563538","tumor",6.55950696013429,2.66930600737286,5.97854699308462,5.73958378343599,2.094303145232,2.07251837631138,1.2259663477241,1.25506038399671,2.11083493193357,4.61949058951959,1.81270099707224,3.94813978663413,1.38266517744616
"SRR11563539","tumor",7.03954878719568,2.5692207829275,6.459213762156,6.20768873447628,2.23766526027538,2.37678894153493,1.39615820289987,1.44963110835046,2.270761326704,5.08853381350674,1.97114700714367,4.41581310411357,1.55572598688827
"SRR19423194","tumor",6.11715166852617,2.78937331742003,5.51913315100924,5.22249280397606,2.26050798175859,1.69871458877567,1.47475440786519,1.74874997074588,1.94920590285041,4.53267568861513,2.00554574732552,3.75443286209312,1.62316339136839
"SRR11563540","tumor",7.43607425915213,2.60335190695962,6.85398866093769,6.55507574229473,2.02138016075619,2.07485605789553,1.37836541075051,1.40546825730185,2.02400187272788,5.43829151587342,1.75684359464686,4.76755233392798,1.36947749144423
"SRR19423150","normal",5.79095257496561,3.95964630839055,5.19473601004158,4.9012200361803,0.638370700805023,2.73479956633459,1.35766802715717,1.83975076760634,1.16189721216242,4.16040261977049,1.4916625113057,2.1906035579376,0.970353636283056
"SRR11563547","tumor",6.4894825264771,3.06722580252674,5.902108546178,5.63700451673534,2.30574921573451,2.35486276139236,1.64456663807784,1.57543113863071,2.34335420042009,4.51582795447746,1.94374248809131,3.85532991131469,1.40374047883674
"SRR11563510","tumor",5.45424585568756,3.09855653443174,4.81262281920596,4.48646504584918,1.97502129354727,1.88011663869608,1.42403485857486,1.45084122392631,1.95917448639333,3.34970935313686,1.73928773158355,3.03012323671958,1.32938643132745
"SRR11563464","normal",6.45915898883023,3.27477720478222,5.85600349677968,5.30584276817484,2.01126143613623,1.94189315262585,1.26657494706936,1.27689174002278,2.0193057736929,4.18551748979285,1.80669197811543,3.54216695076388,1.33951841525022
"BL5","normal",5.68791784969435,4.63204509203326,5.08358897176004,4.78644745951964,0.914182858362984,2.04853213733298,0.819286037603784,0.950270447192128,0.903645931258888,3.6619303075242,0.717232750164691,3.05809407657762,0.588103252602587
"SRR19423202","tumor",5.72200663354191,3.40483638650203,5.11844609532541,4.81966382168099,1.95588758225181,2.13749361292458,2.00538436911989,1.54530628504769,1.83578027175608,2.88042604330089,2.17104446238642,2.69464441038874,2.0804516540095
"SRR19423191","normal",6.14967857146518,2.91530811646332,5.56604356445339,5.27252759059212,2.10689388730967,3.53110288505284,1.99001941910104,1.53273486908584,1.8199763397118,3.49524360258156,1.6947172510328,2.68738519664953,0.7571555270432
"SRR19423177","normal",5.38113227649243,2.64198427434855,4.75691163810682,4.45755782601717,1.77962376398834,2.05550455400075,1.37720512997382,1.72430174121715,1.72925938876817,3.98023556999681,1.51250435101947,3.11401850825935,0.98624342651268
"SRR11563526","normal",6.01562400913988,3.00579648239842,5.42133771337103,5.17790304503451,2.01639084698088,2.77202517159423,1.3249355512837,1.35402958755631,2.02274617240042,4.06101834444094,1.78454494576431,3.41546021443403,1.37496931371735
"SRR11563529","normal",5.87172217011351,2.84294525712591,5.28006221955242,5.05192370158042,1.95142247752918,2.53515341829258,1.32068418906965,1.33284850792754,1.9253921244643,3.93666138680927,1.69692703167978,3.28658338722349,1.3819956929229
"SRR19423199","normal",6.15317645477353,2.99475406739289,5.57864796247503,5.28513198861376,2.30801687846198,3.28294144431543,1.63144271248958,1.6087880010017,2.23142772790256,4.62792032090014,1.96337148466328,3.08113520836831,0.808088344825615
"SRR19423116","normal",5.80536876495743,2.19775809235048,5.20630127895923,4.91278530509796,2.90271642509098,2.69092488933889,1.96706715231152,1.53866988433767,3.14232649065079,2.88042604330089,2.58358289990263,2.87045590763566,1.94234393969501
"SRR19423130","tumor",5.21072249088977,2.37099083707116,4.60737587793399,4.31056162284812,2.18303397141532,1.99764247262389,1.26984554896113,0.989016279390932,2.37193379304346,3.38160890646515,2.14215066831654,3.35942642895005,1.32010653191203
"SRR11563524","normal",5.13941805123651,2.53043568940088,4.51728063506901,4.25328196527444,1.96234192637306,2.5788349231041,1.29293224907448,1.32406071829826,1.94453759477163,3.13090889528432,1.71311634380564,2.54528144504294,1.35573801765973
"SRR19423156","tumor",5.70484878080425,3.32539241113749,5.13173037423676,4.83821440037549,0.911247696723782,2.03898361613471,0.787608270987769,0.393845392150682,-0.118079364307183,4.77977191636281,0.182048001953005,3.98594786375324,0.807524892788123
"SRR11563470","normal",7.14728263039516,3.00653417399424,6.48576466919143,5.88711568793633,1.92364810269194,2.10353220048131,1.27723785449947,1.31000901997987,1.90566677632597,4.7685297871912,1.68745887120678,4.138057145067,1.34717278692375
"SRR19423122","tumor",5.2213166980451,2.35693306341554,4.61565163809991,4.32213566423864,1.60661074933901,0.877077636787468,1.16283252487928,1.65233901408916,1.87296765851089,3.31857983612121,1.79333892712048,3.00137542207686,0.881598303560504
"SRR19423187","tumor",5.45792429778063,3.76533756485577,4.87080661768112,4.56738435347962,2.48291386261772,3.07513615012722,1.63347859136679,1.82142860273693,2.77841288558694,4.14310819076377,2.50852402238127,3.41451542181867,1.39487335914709
"SRR19423185","normal",5.90580643094392,4.5772122261288,5.31889136541395,5.020429993579,0.734260982559915,2.57849957992493,0.205895380780534,0.393845392150682,-0.118079364307183,4.26136467798669,0.182048001953005,3.48056084124251,1.62836043431244
"SRR11563522","normal",5.87777181325213,2.86809482972798,5.28706686459024,5.03802519521508,2.14657725827482,2.03949057888661,1.22425498451653,1.2768989924078,2.16564135318037,3.91595863557961,1.89260347915939,3.24592701858499,1.40184992195747
"SR3","tumor",5.91981561079303,2.82449288003101,5.31573022228884,5.01858871004845,2.31839026514632,2.51914753717264,1.87644292243331,1.78853379576296,2.31593833687876,3.89468253466213,2.10797519463797,3.28987028526137,1.53349437615533
"SRR19423168","normal",6.09763735213005,4.06948510359441,5.49503078412885,5.19318857136824,2.23709561082083,2.70339166947964,0.809811749677426,0.833934717755444,2.334187152311,4.17615556367146,2.33399988684262,3.37283443165767,1.11364904361995
"SRR11563491","tumor",5.66225223809995,3.0703340307089,5.07727268229172,4.84377864300954,1.92612519195685,1.90431652953622,1.48585196625586,1.49134639168669,1.92521052500549,3.72649791804703,1.70401293344062,3.11240570774921,1.34724278076961
"SRR19423148","tumor",5.33061428695764,2.22986536357073,4.72121197438633,4.42894837625466,1.57737808831117,1.31191850738274,1.21175868985261,1.37111390637067,1.82294424991163,3.35118718605256,1.85646188896877,2.99092176875255,1.25913093839951
"SRR19423169","normal",6.01379094652925,4.04981905731231,5.40886112160869,5.10145723507099,2.03691307915627,2.92768386006508,0.453706252334716,0.641656263704863,2.126508734374,3.57974580448239,2.12450560997732,3.30417633491217,1.34536943706179
"SRR11563472","normal",6.55584848919419,3.3383463694523,5.93134059012048,5.61945275790205,2.14185572611233,3.44531328774419,1.44983915272466,1.48111541804405,2.11606141374164,4.49137656932407,1.91238047015722,4.00797910950783,1.34684200593834
"SRR11563507","tumor",4.59084810904767,2.51119270765848,4.011448368663,3.79690629196656,1.88331941648211,2.45342279388386,1.3336726253366,1.3503135843842,1.87491226125331,2.67453867818822,1.66450251710974,2.1050940283611,1.33444504061062
"SRR19423189","tumor",5.29562426434946,3.82808628151111,4.7220513582902,4.42263006399379,2.68029115183468,3.21390760629839,1.65565441374349,1.70714051182411,2.6132435424749,3.38266539456815,2.3192414415922,3.28152724753072,1.84494094862079
"SRR19423178","tumor",5.44178316385946,2.47990228271647,4.84133978010774,4.54224429180985,2.18746672952463,1.7691898504712,1.4044868814787,1.59243689284885,2.03843486113538,2.88042604330089,1.54156317759258,2.61340894043562,1.77109627641408
"SRR11563501","tumor",5.23742315320486,2.78398833977149,4.6457323298013,4.42240358456944,1.87834209878186,1.82614263324816,1.38735704894661,1.39451996002405,1.86914311980819,3.30314206474236,1.64882646441372,2.69457466035733,1.33455280022081
"SRR19423154","tumor",5.62530375505448,3.36713754802865,5.04547729857476,4.74574100041635,0.0695055931051158,2.22144522594822,1.15464475543845,1.3425947668086,-0.118079364307183,4.22809918116446,0.182048001953005,3.71590756595688,1.19899936108939
